,Unnamed: 0,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Asis,4P_60,id_anony,Nota.Prom
2873,2873,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,0,26,0,23,0,[5],1.0,,es_861,5.0
2875,2875,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,13,33,0,0,0,[4],1.0,,es_489,4.0
2876,2876,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,38,0,0,0,[5],1.0,,es_499,5.0
2877,2877,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,34,0,0,0,[5],1.0,,es_692,5.0
2878,2878,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,22,28,0,0,0,[4],1.0,,es_693,4.0
2879,2879,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2011,0,0,0,0,0,[4],0.0,,es_8,4.0
2880,2880,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,20,36,0,0,0,[5],1.0,,es_696,5.0
2881,2881,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,0,0,29,0,0,0,[0],1.0,,es_700,0.0
2882,2882,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,24,38,0,0,0,[5],1.0,,es_702,5.0
2883,2883,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,36,0,0,0,[5],1.0,,es_514,5.0
2884,2884,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_516,0.0
2885,2885,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,21,33,0,0,0,[4],1.0,,es_706,4.0
2886,2886,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,24,35,0,0,0,[5],1.0,,es_867,5.0
2887,2887,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,16,27,0,0,0,[5],1.0,,es_717,5.0
2888,2888,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,25,31,0,0,0,[5],1.0,,es_534,5.0
2889,2889,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,21,32,0,0,0,[5],1.0,,es_718,5.0
2890,2890,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,38,0,0,0,[5],1.0,,es_84,5.0
2891,2891,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,25,37,0,0,0,[5],1.0,,es_539,5.0
2892,2892,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,24,35,0,0,0,[4],1.0,,es_868,4.0
2893,2893,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,2012,25,34,0,0,0,[0],1.0,,es_723,0.0
2894,2894,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,25,34,0,0,0,[5],1.0,,es_869,5.0
2895,2895,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_888,0.0
2896,2896,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,11,34,0,0,0,[4],1.0,,es_551,4.0
2897,2897,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,2012,25,30,0,0,0,[0],1.0,,es_553,0.0
2898,2898,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,33,0,0,0,[5],1.0,,es_730,5.0
2899,2899,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,24,36,0,0,0,[5],1.0,,es_564,5.0
2900,2900,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,16,30,0,0,0,[5],1.0,,es_871,5.0
2901,2901,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_574,0.0
2902,2902,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,25,34,0,0,0,[5],1.0,,es_734,5.0
2903,2903,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,21,33,0,0,0,[5],1.0,,es_737,5.0
2904,2904,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,26,38,0,0,0,[5],1.0,,es_742,5.0
2905,2905,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,0,20,36,0,0,0,[0],1.0,,es_745,0.0
2906,2906,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,34,0,0,0,[4],1.0,,es_752,4.0
2907,2907,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,22,36,0,0,0,[5],1.0,,es_753,5.0
2908,2908,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,26,38,0,0,0,[5],1.0,,es_596,5.0
2910,2910,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,37,0,0,0,[5],1.0,,es_759,5.0
2911,2911,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,0,0,0,0,0,0,[0],0.0,,es_889,0.0
2912,2912,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,0,2012,26,35,0,0,0,[0],1.0,,es_763,0.0
2913,2913,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2011,0,0,0,0,0,[3],0.0,,es_885,3.0
2914,2914,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,25,35,0,0,0,[5],1.0,,es_875,5.0
2915,2915,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,22,29,0,0,0,[5],1.0,,es_618,5.0
2916,2916,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,25,36,0,0,0,[5],1.0,,es_622,5.0
2917,2917,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,26,35,0,0,0,[5],1.0,,es_24,5.0
2918,2918,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,22,38,0,0,0,[5],1.0,,es_771,5.0
2919,2919,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,23,33,0,0,0,[5],1.0,,es_773,5.0
2920,2920,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,19,30,0,0,0,[5],1.0,,es_638,5.0
2921,2921,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,18,30,0,0,0,[4],1.0,,es_779,4.0
2922,2922,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,26,36,0,0,0,[5],1.0,,es_780,5.0
2923,2923,1,5310,TECNOLOGIA MECANICA 1,ELE-PLS09 ,6,1,2012,1,1,2012,26,33,0,0,0,[5],1.0,,es_879,5.0
