,Unnamed: 0,danho,ciclo,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Primer.Rec,Segundo.Rec,Nota.Final,Tercer.Par,Asis,Cuarto.Par,4P_60,id_anony
160998,11654,2019,1,13626,TECNOLOGIA DE ENERGIA ALTERNATIVAS,MEC-PLS13 ,8,1,2019,1,S,2019,19,17,8,0,0,2F-5,0.0,1.0,,,es_2346
160999,11655,2019,1,13626,TECNOLOGIA DE ENERGIA ALTERNATIVAS,MEC-PLS13 ,8,1,2019,1,S,2019,12,26,9,0,0,1F-4,0.0,1.0,,,es_1331
161000,11656,2019,1,13626,TECNOLOGIA DE ENERGIA ALTERNATIVAS,MEC-PLS13 ,8,1,2019,1,S,2019,14,17,9,28,46,3F-5,0.0,1.0,,,es_2422
161001,11657,2019,1,13626,TECNOLOGIA DE ENERGIA ALTERNATIVAS,MEC-PLS13 ,8,1,2019,1,S,2019,21,25,9,0,0,1F-5,0.0,1.0,,,es_2440
161002,11658,2019,1,13626,TECNOLOGIA DE ENERGIA ALTERNATIVAS,MEC-PLS13 ,8,1,2019,1,S,2019,13,23,9,48,0,2F-5,0.0,1.0,,,es_2098
161003,11659,2019,1,13632,PROYECTO INTEGRADO,MEC-PLS13 ,10,1,2019,1,S,2019,15,0,10,32,0,2F-3,0.0,1.0,,,es_1173
161004,11660,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,12,26,7,0,0,2F-2,0.0,1.0,,,es_702
161005,11661,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,12,14,9,0,0,2F-4,0.0,1.0,,,es_1179
161006,11662,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,13,20,9,0,0,2F-4,0.0,1.0,,,es_1232
161007,11663,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,9,19,7,0,0,2F-2,0.0,1.0,,,es_1613
161008,11664,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,15,30,8,0,0,1F-5,0.0,1.0,,,es_1261
161009,11665,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1278
161010,11666,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,12,17,7,44,0,2F-4,0.0,1.0,,,es_2365
161011,11667,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,11,29,7,0,0,2F-3,0.0,1.0,,,es_1730
161012,11668,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,S,2019,19,31,10,0,0,1F-5,0.0,1.0,,,es_2467
161013,11669,2019,1,13633,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2505
161014,11670,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,S,2019,0,0,0,0,0,2F-5,0.0,0.0,,,es_528
161015,11671,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1173
161016,11672,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,S,2019,0,0,0,0,0,2F-5,0.0,0.0,,,es_1544
161017,11673,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,S,2019,0,0,0,0,0,3F-5,0.0,0.0,,,es_1546
161018,11674,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1835
161019,11675,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_609
161020,11676,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1278
161021,11677,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2681
161022,11678,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1288
161023,11679,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_642
161024,11680,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1304
161025,11681,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_666
161026,11682,2019,1,13634,PASANTIA,MEC-PLS13 ,10,1,2019,1,S,2019,0,0,0,0,0,2F-5,0.0,0.0,,,es_1360
161755,12411,2019,1,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2019,1,S,2019,20,24,10,0,0,1F-5,0.0,1.0,,,es_1906
161769,12425,2019,1,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2019,1,N,0,3,21,7,27,0,,0.0,1.0,,,es_2241
161791,12447,2019,1,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2019,1,S,2019,18,27,10,0,0,1F-5,0.0,1.0,,,es_2280
161797,12453,2019,1,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_1278
161834,12490,2019,1,13801,INTRODUCCION A LA INVESTIGACION,MEC-PLS13 ,7,1,2019,1,S,2019,18,30,9,0,0,1F-5,0.0,1.0,,,es_1304
161938,12594,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,22,32,10,0,0,1F-5,0.0,1.0,,,es_1374
161939,12595,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,6,27,10,0,0,1F-5,0.0,1.0,,,es_1179
161941,12597,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,21,28,10,0,0,1F-5,0.0,1.0,,,es_1544
161942,12598,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,22,32,10,0,0,1F-5,0.0,1.0,,,es_1546
161945,12601,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,21,32,10,0,0,1F-5,0.0,1.0,,,es_1561
161946,12602,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,12,30,10,0,0,1F-5,0.0,1.0,,,es_1835
161958,12614,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,20,32,10,0,0,1F-5,0.0,1.0,,,es_2547
161965,12621,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,15,30,10,0,0,1F-5,0.0,1.0,,,es_1613
161967,12623,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,18,24,10,0,0,1F-4,0.0,1.0,,,es_1906
161991,12647,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,16,26,10,0,0,1F-4,0.0,1.0,,,es_2280
161998,12654,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,20,28,10,0,0,1F-5,0.0,1.0,,,es_2681
162014,12670,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,17,26,10,0,0,1F-5,0.0,1.0,,,es_642
162015,12671,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,N,0,6,1,10,0,0,,0.0,1.0,,,es_1304
162018,12674,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,22,28,10,0,0,1F-5,0.0,1.0,,,es_2346
162031,12687,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,18,30,10,0,0,1F-5,0.0,1.0,,,es_2383
162034,12690,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,18,28,10,0,0,1F-5,0.0,1.0,,,es_2422
162053,12709,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,6,30,10,0,0,1F-4,0.0,1.0,,,es_1360
162062,12718,2019,1,13802,LEGISLACION,MEC-PLS13 ,8,1,2019,1,S,2019,22,26,10,0,0,1F-5,0.0,1.0,,,es_2098
162072,12728,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,17,21,8,0,0,1F-4,0.0,1.0,,,es_1544
162075,12731,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,9,32,9,0,0,1F-3,0.0,1.0,,,es_1546
162100,12756,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,20,29,9,0,0,1F-4,0.0,1.0,,,es_1906
162115,12771,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,14,21,9,0,0,1F-2,0.0,1.0,,,es_2241
162129,12785,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_609
162137,12793,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,17,19,9,0,0,"1F-1,2F-3",0.0,1.0,,,es_2280
162141,12797,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_1278
162146,12802,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,13,26,8,0,0,1F-3,0.0,1.0,,,es_2681
162161,12817,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_1288
162173,12829,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,17,19,8,0,0,1F-3,0.0,1.0,,,es_1304
162210,12866,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,S,2019,15,28,8,0,0,1F-4,0.0,1.0,,,es_2440
162227,12883,2019,1,13803,ORGANIZACION DE EMPRESAS,MEC-PLS13 ,6,1,2019,1,N,0,0,0,8,0,0,,0.0,1.0,,,es_1360
162252,12908,2019,1,13804,CONTABILIDAD Y FINANZAS,MEC-PLS13 ,7,1,2019,1,S,2018,0,0,0,0,0,1F-2,0.0,1.0,,,es_1150
162382,13038,2019,1,13804,CONTABILIDAD Y FINANZAS,MEC-PLS13 ,7,1,2019,1,N,2018,0,0,0,0,0,,0.0,1.0,,,es_1425
162391,13047,2019,1,13804,CONTABILIDAD Y FINANZAS,MEC-PLS13 ,7,1,2019,1,S,2019,19,25,9,0,0,1F-4,0.0,1.0,,,es_2422
162443,13099,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_501
162448,13104,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,S,2019,14,23,9,0,0,2F-2,0.0,1.0,,,es_1374
162451,13107,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,S,2019,11,22,6,0,0,2F-2,0.0,1.0,,,es_1151
162453,13109,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,S,2019,11,34,6,0,0,2F-3,0.0,1.0,,,es_1531
162464,13120,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,S,2019,14,22,9,0,0,2F-2,0.0,1.0,,,es_1605
162482,13138,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,S,2019,19,29,7,0,0,1F-5,0.0,1.0,,,es_1433
162492,13148,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,S,2019,16,23,7,0,0,1F-4,0.0,1.0,,,es_642
162497,13153,2019,1,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,MEC-PLS13 ,10,1,2019,1,S,2019,19,29,7,0,0,1F-5,0.0,1.0,,,es_1710
162526,13182,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_501
162528,13184,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_1110
162534,13190,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,17,30,10,0,0,1F-5,0.0,1.0,,,es_1374
162535,13191,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,0,28,10,0,0,"1F-1,2F-4",0.0,1.0,,,es_1148
162538,13194,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_1151
162543,13199,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,N,2019,10,16,10,0,0,,0.0,1.0,,,es_1531
162544,13200,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,13,30,10,0,0,1F-5,0.0,1.0,,,es_1179
162552,13208,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,N,2019,19,26,10,0,0,,0.0,1.0,,,es_1558
162564,13220,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,11,28,10,0,0,1F-5,0.0,1.0,,,es_1232
162571,13227,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,18,29,10,0,0,1F-5,0.0,1.0,,,es_582
162578,13234,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,13,29,10,0,0,1F-5,0.0,1.0,,,es_1605
162613,13269,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_1278
162631,13287,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,9,31,10,0,0,1F-4,0.0,1.0,,,es_642
162644,13300,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,21,28,10,0,0,2F-5,0.0,1.0,,,es_1710
162672,13328,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,17,27,10,0,0,1F-5,0.0,1.0,,,es_1351
162687,13343,2019,1,13806,SEGURIDAD EN EL TRABAJO,MEC-PLS13 ,10,1,2019,1,S,2019,17,28,10,0,0,1F-4,0.0,1.0,,,es_1360
162706,13362,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_702
162714,13370,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,S,2019,22,30,8,0,0,2F-5,0.0,1.0,,,es_1150
162731,13387,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,S,2019,23,30,9,0,0,1F-5,0.0,1.0,,,es_2140
162741,13397,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,2019,22,22,8,0,0,,0.0,1.0,,,es_1232
162747,13403,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,S,2019,19,29,8,0,0,1F-5,0.0,1.0,,,es_2547
162797,13453,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2720
162800,13456,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1979
162804,13460,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2729
162806,13462,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_890
162825,13481,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,S,2019,22,30,9,0,0,1F-5,0.0,1.0,,,es_2383
162828,13484,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_2392
162832,13488,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1425
162836,13492,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2045
162843,13499,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1804
162845,13501,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2868
162849,13505,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2467
162854,13510,2019,1,13807,FORMULACION Y GESTION DE PROYECTOS,MEC-PLS13 ,8,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2499
162905,13561,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,20,30,10,0,0,1F-5,0.0,1.0,,,es_1124
162906,13562,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,17,33,10,0,0,2F-5,0.0,1.0,,,es_1374
162907,13563,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,15,20,10,0,0,1F-3,0.0,1.0,,,es_542
162908,13564,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,18,30,10,0,0,2F-5,0.0,1.0,,,es_1561
162909,13565,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,15,20,7,0,0,1F-3,0.0,1.0,,,es_566
162910,13566,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1226
162911,13567,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_1278
162912,13568,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,13,25,10,0,0,2F-5,0.0,1.0,,,es_1288
162913,13569,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,13,28,7,0,0,1F-3,0.0,1.0,,,es_642
162914,13570,2019,1,2404,INGENIERIA DE MANTENIMIENTO,MEC9-OPT  ,13,1,2019,1,S,2019,19,27,10,0,0,1F-5,0.0,1.0,,,es_1360
162919,13575,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_528
162920,13576,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,20,20,10,0,0,1F-5,0.0,1.0,,,es_1150
162921,13577,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,12,7,6,48,0,2F-4,0.0,1.0,,,es_1546
162924,13580,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,21,18,6,45,0,2F-4,0.0,1.0,,,es_1835
162928,13584,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,15,14,6,0,0,1F-5,0.0,1.0,,,es_1232
162930,13586,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,22,14,10,0,0,2F-3,0.0,1.0,,,es_2547
162934,13590,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,23,14,10,0,0,1F-5,0.0,1.0,,,es_1906
162937,13593,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,11,7,6,42,0,2F-4,0.0,1.0,,,es_2241
162944,13600,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,18,11,8,0,0,1F-4,0.0,1.0,,,es_2280
162948,13604,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,24,14,10,0,0,1F-5,0.0,1.0,,,es_2681
162953,13609,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2018,9,14,6,0,0,1F-5,0.0,1.0,,,es_642
162954,13610,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,N,0,11,14,7,0,0,,0.0,1.0,,,es_2346
162956,13612,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,23,7,6,0,0,1F-4,0.0,1.0,,,es_1710
162960,13616,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,22,22,10,0,0,1F-5,0.0,1.0,,,es_2422
162962,13618,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,24,14,10,60,0,2F-5,0.0,1.0,,,es_2440
162974,13630,2019,1,2406,ESTRUCTURAS METALICAS,MEC9-OPT  ,13,1,2019,1,S,2019,24,10,6,0,0,1F-5,0.0,1.0,,,es_2098
162977,13633,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,9,0,8,0,0,,0.0,1.0,,,es_503
162981,13637,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,10,12,8,27,0,2F-2,0.0,1.0,,,es_925
162982,13638,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,13,27,10,0,0,1F-4,0.0,1.0,,,es_1150
162983,13639,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,6,15,8,34,0,2F-3,0.0,1.0,,,es_1173
162986,13642,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,13,22,10,0,0,1F-4,0.0,1.0,,,es_1835
162988,13644,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,4,0,8,0,0,,0.0,1.0,,,es_1888
162989,13645,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,16,27,10,0,0,1F-5,0.0,1.0,,,es_1906
162995,13651,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,10,0,10,0,0,,0.0,1.0,,,es_1967
162996,13652,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,11,18,10,0,0,2F-2,0.0,1.0,,,es_2697
162998,13654,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_770
163005,13661,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,9,0,8,0,0,,0.0,1.0,,,es_2026
163006,13662,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,14,25,10,0,0,2F-4,0.0,1.0,,,es_2383
163007,13663,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,1.0,,,es_785
163008,13664,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_2833
163010,13666,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,2019,9,22,10,28,0,,0.0,1.0,,,es_2422
163013,13669,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,N,0,5,0,10,0,0,,0.0,1.0,,,es_667
163014,13670,2019,1,2408,MECANIZADO CONVENCIONAL,MEC9-OPT  ,13,1,2019,1,S,2019,16,30,10,0,0,1F-5,0.0,1.0,,,es_2440
163022,13678,2019,1,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,1,2019,1,S,2019,21,34,10,0,0,1F-5,0.0,1.0,,,es_1374
163023,13679,2019,1,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,1,2019,1,S,2019,20,26,10,0,0,1F-5,0.0,1.0,,,es_1179
163024,13680,2019,1,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,1,2019,1,S,2019,20,30,10,0,0,1F-5,0.0,1.0,,,es_1561
163025,13681,2019,1,2409,MOTORES Y COMPONENTES AUTOM.,MEC9-OPT  ,13,1,2019,1,S,2018,11,22,0,0,0,1F-4,0.0,1.0,,,es_1360
163030,13686,2019,1,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,1,2019,1,S,2019,14,10,9,49,0,2F-5,0.0,1.0,,,es_1561
163031,13687,2019,1,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,1,2019,1,S,2019,17,32,10,0,0,1F-5,0.0,1.0,,,es_1835
163036,13692,2019,1,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,1,2019,1,S,2019,17,32,10,0,0,1F-5,0.0,1.0,,,es_1906
163043,13699,2019,1,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_1288
163047,13703,2019,1,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,1,2019,1,N,2019,8,9,9,30,0,2F-1,0.0,1.0,,,es_642
163050,13706,2019,1,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,1,2019,1,N,0,0,0,10,0,0,,0.0,1.0,,,es_2346
163052,13708,2019,1,2410,INT. A LA PROGRAMACION DE CNC,MEC9-OPT  ,13,1,2019,1,N,0,0,0,0,0,0,,0.0,0.0,,,es_785
